ID,Object,Property,Value,Source,ObjectProperty
0.0,Object213,Property1,463076,Source5,Object213Property1
0.0,Object213,Property4,366626,Source5,Object213Property4
0.0,Object214,Property1,403710,Source5,Object214Property1
0.0,Object214,Property4,235265,Source5,Object214Property4
0.0,Object215,Property1,213455,Source5,Object215Property1
0.0,Object215,Property4,464728,Source5,Object215Property4
0.0,Object216,Property1,382096,Source5,Object216Property1
0.0,Object216,Property4,142088,Source5,Object216Property4
0.0,Object217,Property1,343870,Source5,Object217Property1
0.0,Object217,Property4,178768,Source5,Object217Property4
0.0,Object218,Property1,455716,Source5,Object218Property1
0.0,Object218,Property4,470709,Source5,Object218Property4
0.0,Object219,Property1,304750,Source5,Object219Property1
0.0,Object219,Property4,457711,Source5,Object219Property4
0.0,Object220,Property1,207886,Source5,Object220Property1
0.0,Object220,Property4,193400,Source5,Object220Property4
0.0,Object221,Property1,145499,Source5,Object221Property1
0.0,Object221,Property4,493590,Source5,Object221Property4
0.0,Object222,Property1,257088,Source5,Object222Property1
0.0,Object222,Property4,441895,Source5,Object222Property4
0.0,Object223,Property1,484109,Source5,Object223Property1
0.0,Object223,Property4,389113,Source5,Object223Property4
0.0,Object224,Property1,201873,Source5,Object224Property1
0.0,Object224,Property4,115129,Source5,Object224Property4
0.0,Object225,Property1,487757,Source5,Object225Property1
0.0,Object225,Property4,105797,Source5,Object225Property4
0.0,Object226,Property1,331453,Source5,Object226Property1
0.0,Object226,Property4,212414,Source5,Object226Property4
0.0,Object227,Property1,133655,Source5,Object227Property1
0.0,Object227,Property4,462622,Source5,Object227Property4
0.0,Object228,Property1,464476,Source5,Object228Property1
0.0,Object228,Property4,399921,Source5,Object228Property4
0.0,Object229,Property1,292556,Source5,Object229Property1
0.0,Object229,Property4,217233,Source5,Object229Property4
0.0,Object230,Property1,120523,Source5,Object230Property1
0.0,Object230,Property4,216460,Source5,Object230Property4
0.0,Object231,Property1,485758,Source5,Object231Property1
0.0,Object231,Property4,499676,Source5,Object231Property4
0.0,Object232,Property1,126771,Source5,Object232Property1
0.0,Object232,Property4,365736,Source5,Object232Property4
0.0,Object233,Property1,146157,Source5,Object233Property1
0.0,Object233,Property4,116424,Source5,Object233Property4
0.0,Object234,Property1,473674,Source5,Object234Property1
0.0,Object234,Property4,326478,Source5,Object234Property4
0.0,Object235,Property1,416419,Source5,Object235Property1
0.0,Object235,Property4,317084,Source5,Object235Property4
0.0,Object236,Property1,304479,Source5,Object236Property1
0.0,Object236,Property4,421297,Source5,Object236Property4
0.0,Object237,Property1,288978,Source5,Object237Property1
0.0,Object237,Property4,251202,Source5,Object237Property4
0.0,Object238,Property1,392825,Source5,Object238Property1
0.0,Object238,Property4,211925,Source5,Object238Property4
0.0,Object239,Property1,270945,Source5,Object239Property1
0.0,Object239,Property4,389287,Source5,Object239Property4
0.0,Object240,Property1,130726,Source5,Object240Property1
0.0,Object240,Property4,368720,Source5,Object240Property4
0.0,Object241,Property1,204069,Source5,Object241Property1
0.0,Object241,Property4,250192,Source5,Object241Property4
0.0,Object242,Property1,115694,Source5,Object242Property1
0.0,Object242,Property4,245686,Source5,Object242Property4
0.0,Object243,Property1,123001,Source5,Object243Property1
0.0,Object243,Property4,225837,Source5,Object243Property4
0.0,Object244,Property1,463259,Source5,Object244Property1
0.0,Object244,Property4,151522,Source5,Object244Property4
0.0,Object245,Property1,240485,Source5,Object245Property1
0.0,Object245,Property4,302179,Source5,Object245Property4
0.0,Object246,Property1,449808,Source5,Object246Property1
0.0,Object246,Property4,391162,Source5,Object246Property4
0.0,Object247,Property1,238239,Source5,Object247Property1
0.0,Object247,Property4,464261,Source5,Object247Property4
0.0,Object248,Property1,328850,Source5,Object248Property1
0.0,Object248,Property4,329925,Source5,Object248Property4
0.0,Object249,Property1,427608,Source5,Object249Property1
0.0,Object249,Property4,272852,Source5,Object249Property4
0.0,Object250,Property1,288509,Source5,Object250Property1
0.0,Object250,Property4,323317,Source5,Object250Property4
0.0,Object251,Property1,306464,Source5,Object251Property1
0.0,Object251,Property4,346947,Source5,Object251Property4
0.0,Object252,Property1,289677,Source5,Object252Property1
0.0,Object252,Property4,466306,Source5,Object252Property4
0.0,Object253,Property1,426336,Source5,Object253Property1
0.0,Object253,Property4,247103,Source5,Object253Property4
0.0,Object254,Property1,241435,Source5,Object254Property1
0.0,Object254,Property4,231317,Source5,Object254Property4
0.0,Object255,Property1,233403,Source5,Object255Property1
0.0,Object255,Property4,279191,Source5,Object255Property4
0.0,Object256,Property1,300271,Source5,Object256Property1
0.0,Object256,Property4,158799,Source5,Object256Property4
0.0,Object257,Property1,137525,Source5,Object257Property1
0.0,Object257,Property4,294849,Source5,Object257Property4
0.0,Object258,Property1,383920,Source5,Object258Property1
0.0,Object258,Property4,404429,Source5,Object258Property4
0.0,Object259,Property1,124979,Source5,Object259Property1
0.0,Object259,Property4,284971,Source5,Object259Property4
0.0,Object260,Property1,298051,Source5,Object260Property1
0.0,Object260,Property4,445514,Source5,Object260Property4
0.0,Object261,Property1,403076,Source5,Object261Property1
0.0,Object261,Property4,431020,Source5,Object261Property4
0.0,Object262,Property1,263559,Source5,Object262Property1
0.0,Object262,Property4,280124,Source5,Object262Property4
0.0,Object263,Property1,436069,Source5,Object263Property1
0.0,Object263,Property4,194375,Source5,Object263Property4
0.0,Object264,Property1,356548,Source5,Object264Property1
0.0,Object264,Property4,245295,Source5,Object264Property4
0.0,Object265,Property1,195688,Source5,Object265Property1
0.0,Object265,Property4,448201,Source5,Object265Property4
0.0,Object266,Property1,243340,Source5,Object266Property1
0.0,Object266,Property4,205969,Source5,Object266Property4
0.0,Object267,Property1,130620,Source5,Object267Property1
0.0,Object267,Property4,479594,Source5,Object267Property4
0.0,Object268,Property1,449677,Source5,Object268Property1
0.0,Object268,Property4,168741,Source5,Object268Property4
0.0,Object269,Property1,331276,Source5,Object269Property1
0.0,Object269,Property4,168556,Source5,Object269Property4
0.0,Object270,Property1,490401,Source5,Object270Property1
0.0,Object270,Property4,415373,Source5,Object270Property4
0.0,Object271,Property1,390714,Source5,Object271Property1
0.0,Object271,Property4,228850,Source5,Object271Property4
0.0,Object272,Property1,354497,Source5,Object272Property1
0.0,Object272,Property4,160393,Source5,Object272Property4
0.0,Object273,Property1,412616,Source5,Object273Property1
0.0,Object273,Property4,164275,Source5,Object273Property4
0.0,Object274,Property1,259537,Source5,Object274Property1
0.0,Object274,Property4,207326,Source5,Object274Property4
0.0,Object275,Property1,167164,Source5,Object275Property1
0.0,Object275,Property4,406971,Source5,Object275Property4
0.0,Object276,Property1,379135,Source5,Object276Property1
0.0,Object276,Property4,108270,Source5,Object276Property4
0.0,Object277,Property1,122963,Source5,Object277Property1
0.0,Object277,Property4,408536,Source5,Object277Property4
0.0,Object278,Property1,323918,Source5,Object278Property1
0.0,Object278,Property4,140562,Source5,Object278Property4
0.0,Object279,Property1,445460,Source5,Object279Property1
0.0,Object279,Property4,382687,Source5,Object279Property4
0.0,Object280,Property1,386407,Source5,Object280Property1
0.0,Object280,Property4,125635,Source5,Object280Property4
0.0,Object281,Property1,356187,Source5,Object281Property1
0.0,Object281,Property4,378776,Source5,Object281Property4
0.0,Object282,Property1,169393,Source5,Object282Property1
0.0,Object282,Property4,108917,Source5,Object282Property4
0.0,Object283,Property1,237077,Source5,Object283Property1
0.0,Object283,Property4,430724,Source5,Object283Property4
0.0,Object284,Property1,450879,Source5,Object284Property1
0.0,Object284,Property4,223581,Source5,Object284Property4
0.0,Object285,Property1,256602,Source5,Object285Property1
0.0,Object285,Property4,443551,Source5,Object285Property4
0.0,Object286,Property1,423799,Source5,Object286Property1
0.0,Object286,Property4,170331,Source5,Object286Property4
0.0,Object287,Property1,486547,Source5,Object287Property1
0.0,Object287,Property4,254522,Source5,Object287Property4
0.0,Object288,Property1,352119,Source5,Object288Property1
0.0,Object288,Property4,260867,Source5,Object288Property4
0.0,Object289,Property1,152300,Source5,Object289Property1
0.0,Object289,Property4,130189,Source5,Object289Property4
0.0,Object290,Property1,108404,Source5,Object290Property1
0.0,Object290,Property4,253857,Source5,Object290Property4
0.0,Object291,Property1,357596,Source5,Object291Property1
0.0,Object291,Property4,338903,Source5,Object291Property4
0.0,Object292,Property1,321931,Source5,Object292Property1
0.0,Object292,Property4,307667,Source5,Object292Property4
0.0,Object293,Property1,442699,Source5,Object293Property1
0.0,Object293,Property4,270904,Source5,Object293Property4
0.0,Object294,Property1,298824,Source5,Object294Property1
0.0,Object294,Property4,266203,Source5,Object294Property4
0.0,Object295,Property1,400393,Source5,Object295Property1
0.0,Object295,Property4,278662,Source5,Object295Property4
0.0,Object296,Property1,448656,Source5,Object296Property1
0.0,Object296,Property4,440804,Source5,Object296Property4
0.0,Object297,Property1,475739,Source5,Object297Property1
0.0,Object297,Property4,498913,Source5,Object297Property4
0.0,Object298,Property1,402015,Source5,Object298Property1
0.0,Object298,Property4,123916,Source5,Object298Property4
0.0,Object299,Property1,243126,Source5,Object299Property1
0.0,Object299,Property4,102192,Source5,Object299Property4
0.0,Object300,Property1,417839,Source5,Object300Property1
0.0,Object300,Property4,449104,Source5,Object300Property4
0.0,Object301,Property1,123192,Source5,Object301Property1
0.0,Object301,Property4,318036,Source5,Object301Property4
0.0,Object302,Property1,185594,Source5,Object302Property1
0.0,Object302,Property4,396228,Source5,Object302Property4
0.0,Object303,Property1,194789,Source5,Object303Property1
0.0,Object303,Property4,403310,Source5,Object303Property4
0.0,Object304,Property1,149463,Source5,Object304Property1
0.0,Object304,Property4,247296,Source5,Object304Property4
0.0,Object305,Property1,382271,Source5,Object305Property1
0.0,Object305,Property4,255754,Source5,Object305Property4
0.0,Object306,Property1,234664,Source5,Object306Property1
0.0,Object306,Property4,231799,Source5,Object306Property4
0.0,Object307,Property1,294176,Source5,Object307Property1
0.0,Object307,Property4,283755,Source5,Object307Property4
0.0,Object308,Property1,106153,Source5,Object308Property1
0.0,Object308,Property4,247596,Source5,Object308Property4
0.0,Object309,Property1,465822,Source5,Object309Property1
0.0,Object309,Property4,473250,Source5,Object309Property4
0.0,Object310,Property1,428286,Source5,Object310Property1
0.0,Object310,Property4,198166,Source5,Object310Property4
0.0,Object311,Property1,158022,Source5,Object311Property1
0.0,Object311,Property4,186421,Source5,Object311Property4
0.0,Object312,Property1,419363,Source5,Object312Property1
0.0,Object312,Property4,303001,Source5,Object312Property4
0.0,Object313,Property1,235597,Source5,Object313Property1
0.0,Object313,Property4,430870,Source5,Object313Property4
0.0,Object314,Property1,151032,Source5,Object314Property1
0.0,Object314,Property4,128261,Source5,Object314Property4
0.0,Object315,Property1,432231,Source5,Object315Property1
0.0,Object315,Property4,323555,Source5,Object315Property4
0.0,Object316,Property1,382416,Source5,Object316Property1
0.0,Object316,Property4,248170,Source5,Object316Property4
0.0,Object317,Property1,419129,Source5,Object317Property1
0.0,Object317,Property4,495072,Source5,Object317Property4
0.0,Object318,Property1,273946,Source5,Object318Property1
0.0,Object318,Property4,341083,Source5,Object318Property4
0.0,Object319,Property1,103474,Source5,Object319Property1
0.0,Object319,Property4,317574,Source5,Object319Property4
0.0,Object320,Property1,134210,Source5,Object320Property1
0.0,Object320,Property4,477613,Source5,Object320Property4
0.0,Object321,Property1,151921,Source5,Object321Property1
0.0,Object321,Property4,153963,Source5,Object321Property4
0.0,Object322,Property1,234817,Source5,Object322Property1
0.0,Object322,Property4,319869,Source5,Object322Property4
0.0,Object323,Property1,323228,Source5,Object323Property1
0.0,Object323,Property4,402173,Source5,Object323Property4
0.0,Object324,Property1,196091,Source5,Object324Property1
0.0,Object324,Property4,297110,Source5,Object324Property4
0.0,Object325,Property1,295147,Source5,Object325Property1
0.0,Object325,Property4,430878,Source5,Object325Property4
0.0,Object326,Property1,321631,Source5,Object326Property1
0.0,Object326,Property4,337589,Source5,Object326Property4
0.0,Object327,Property1,453692,Source5,Object327Property1
0.0,Object327,Property4,348755,Source5,Object327Property4
0.0,Object328,Property1,250085,Source5,Object328Property1
0.0,Object328,Property4,456850,Source5,Object328Property4
0.0,Object329,Property1,487091,Source5,Object329Property1
0.0,Object329,Property4,222624,Source5,Object329Property4
0.0,Object330,Property1,163215,Source5,Object330Property1
0.0,Object330,Property4,498456,Source5,Object330Property4
0.0,Object331,Property1,274018,Source5,Object331Property1
0.0,Object331,Property4,198628,Source5,Object331Property4
0.0,Object332,Property1,246801,Source5,Object332Property1
0.0,Object332,Property4,363241,Source5,Object332Property4
0.0,Object333,Property1,466365,Source5,Object333Property1
0.0,Object333,Property4,365311,Source5,Object333Property4
0.0,Object334,Property1,312581,Source5,Object334Property1
0.0,Object334,Property4,410782,Source5,Object334Property4
0.0,Object335,Property1,183513,Source5,Object335Property1
0.0,Object335,Property4,189514,Source5,Object335Property4
0.0,Object336,Property1,279833,Source5,Object336Property1
